Department,Branch,Timeline,Semester,Subject,FullPath
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2017,SEVENTH SEMESTER,POWER SEMICONDUCTOR BASED DRIVES,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/MAKE - UP/WINTER-2017/SEVENTH SEMESTER/POWER SEMICONDUCTOR BASED DRIVES.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2017,SEVENTH SEMESTER,POWER SEMICONDUCTOR BASED DRIVES,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2017/SEVENTH SEMESTER/POWER SEMICONDUCTOR BASED DRIVES.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2017,FIFTH SEMESTER,POWER STATION PRACTICE,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/MAKE - UP/WINTER-2017/FIFTH SEMESTER/POWER STATION PRACTICE.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2017,FIFTH SEMESTER,POWER STATION PRACTICE,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2017/FIFTH SEMESTER/POWER STATION PRACTICE.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2017,SEVENTH SEMESTER,POWER SYSTEM-II,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/MAKE - UP/WINTER-2017/SEVENTH SEMESTER/POWER SYSTEM-II.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2017,SEVENTH SEMESTER,POWER SYSTEM-II,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2017/SEVENTH SEMESTER/POWER SYSTEM-II.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2017,FOURTH SEMESTER,PRINCIPLES OF ECONOMICS AND MANAGEMENT ,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2017/FOURTH SEMESTER/PRINCIPLES OF ECONOMICS AND MANAGEMENT .pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2017,SEVENTH SEMESTER,SWITCHGEAR AND PROTECTION,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/MAKE - UP/WINTER-2017/SEVENTH SEMESTER/SWITCHGEAR AND PROTECTION.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2017,SEVENTH SEMESTER,SWITCHGEAR AND PROTECTION,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2017/SEVENTH SEMESTER/SWITCHGEAR AND PROTECTION.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2018,8th Semester,COMPUTER APPLICATION IN POWER SYSTEMS,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2018/8th Semester/COMPUTER APPLICATION IN POWER SYSTEMS.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2018,6th Semester,CONTROL SYSTEM ENGINEERING,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2018/6th Semester/CONTROL SYSTEM ENGINEERING.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2018,8th Semester,DIGITAL SIGNAL PROCESSING,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2018/8th Semester/DIGITAL SIGNAL PROCESSING.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2018,8th Semester,EHV SUBSTATION DESIGN AND ERECTION,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2018/8th Semester/EHV SUBSTATION DESIGN AND ERECTION.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2018,7th Semester,EHVAC AND HVDC TRANSMISSION,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/MAKE - UP/WINTER-2018/7th Semester/EHVAC AND HVDC TRANSMISSION.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2018,7th Semester,EHVAC AND HVDC TRANSMISSION,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2018/7th Semester/EHVAC AND HVDC TRANSMISSION.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2018,5th Semester,ELECTRICAL  MACHINES-II,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/MAKE - UP/WINTER-2018/5th Semester/ELECTRICAL  MACHINES-II.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2018,6th Semester,ELECTRICAL DRIVES AND THEIR CONTROL,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2018/6th Semester/ELECTRICAL DRIVES AND THEIR CONTROL.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2018,8th Semester,ELECTRICAL INSTALLATION DESIGN AND PRACTICES,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2018/8th Semester/ELECTRICAL INSTALLATION DESIGN AND PRACTICES.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2018,5th Semester,ELECTRICAL MACHINE DESIGN,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/MAKE - UP/WINTER-2018/5th Semester/ELECTRICAL MACHINE DESIGN.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2018,Fifth Semester,ELECTRICAL MACHINE DESIGN,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2018/Fifth Semester/ELECTRICAL MACHINE DESIGN.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2018,Fifth Semester,ELECTRICAL MACHINES-II,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2018/Fifth Semester/ELECTRICAL MACHINES-II.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2018,Fifth Semester,ELECTRICAL POWER SYSTEM-I,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2018/Fifth Semester/ELECTRICAL POWER SYSTEM-I.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2018,5th Semester,ELECTRICAL POWER SYSTEM-I ,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/MAKE - UP/WINTER-2018/5th Semester/ELECTRICAL POWER SYSTEM-I .pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2018,3rd Semester,ELECTRONICS DEVICES AND CIRCUITS,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/MAKE - UP/WINTER-2018/3rd Semester/ELECTRONICS DEVICES AND CIRCUITS.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2018,Thrid Semester,ELECTRONICS DEVICES AND CIRCUITS,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2018/Thrid Semester/ELECTRONICS DEVICES AND CIRCUITS.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2018,3rd Semester,ELEMENTS OF ELECTROMEGNATICS,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/MAKE - UP/WINTER-2018/3rd Semester/ELEMENTS OF ELECTROMEGNATICS.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2018,Thrid Semester,ELEMENTS OF ELECTROMEGNATICS,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2018/Thrid Semester/ELEMENTS OF ELECTROMEGNATICS.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2018,5th Semester,ENERGY MANAGEMENT AND AUDIT,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/MAKE - UP/WINTER-2018/5th Semester/ENERGY MANAGEMENT AND AUDIT.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2018,Fifth Semester,ENERGY MANAGEMENT AND AUDIT,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2018/Fifth Semester/ENERGY MANAGEMENT AND AUDIT.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2018,Thrid Semester,ENGINEERING MATHEMATICS-III,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2018/Thrid Semester/ENGINEERING MATHEMATICS-III.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2018,8th Semester,FLEXIBLE AC TRANSMISSION SYSTEM,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2018/8th Semester/FLEXIBLE AC TRANSMISSION SYSTEM.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2018,7th Semester,HIGH VOLTAGE ENGINEERING,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/MAKE - UP/WINTER-2018/7th Semester/HIGH VOLTAGE ENGINEERING.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2018,7th Semester,HIGH VOLTAGE ENGINEERING,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2018/7th Semester/HIGH VOLTAGE ENGINEERING.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2018,6th Semester,INSTRUMENTATION,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2018/6th Semester/INSTRUMENTATION.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2018,3rd Semester,INTRODUCTION TO COMPUTER CONCEPT,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/MAKE - UP/WINTER-2018/3rd Semester/INTRODUCTION TO COMPUTER CONCEPT.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2018,Thrid Semester,INTRODUCTION TO COMPUTER CONCEPTS,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2018/Thrid Semester/INTRODUCTION TO COMPUTER CONCEPTS.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2018,5th Semester,MICROPROCESSOR AND INTERFACING,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/MAKE - UP/WINTER-2018/5th Semester/MICROPROCESSOR AND INTERFACING.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2018,Fifth Semester,MICROPROCESSOR AND INTERFACING,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2018/Fifth Semester/MICROPROCESSOR AND INTERFACING.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2018,3rd Semester,NETWORK ANALYSIS,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/MAKE - UP/WINTER-2018/3rd Semester/NETWORK ANALYSIS.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2018,Thrid Semester,NETWORK ANALYSIS,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2018/Thrid Semester/NETWORK ANALYSIS.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2018,6th Semester,POWER ELECTRONICS,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2018/6th Semester/POWER ELECTRONICS.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2018,8th Semester,POWER QUALITY,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2018/8th Semester/POWER QUALITY.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2018,7th Semester,POWER SEMICONDUCTOR BASED DRIVES,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/MAKE - UP/WINTER-2018/7th Semester/POWER SEMICONDUCTOR BASED DRIVES.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2018,7th Semester,POWER SEMICONDUCTOR BASED DRIVES,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2018/7th Semester/POWER SEMICONDUCTOR BASED DRIVES.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2018,5th Semester,POWER STATION PRACTICE,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/MAKE - UP/WINTER-2018/5th Semester/POWER STATION PRACTICE.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2018,Fifth Semester,POWER STATION PRACTICE,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2018/Fifth Semester/POWER STATION PRACTICE.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2018,7th Semester,POWER SYSTEM -II,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/MAKE - UP/WINTER-2018/7th Semester/POWER SYSTEM -II.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2018,7th Semester,POWER SYSTEM-II,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2018/7th Semester/POWER SYSTEM-II.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2018,7th Semester,SWITCHGEAR AND PROTECTION,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/MAKE - UP/WINTER-2018/7th Semester/SWITCHGEAR AND PROTECTION.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2018,7th Semester,SWITCHGEARAND PROTECTION,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2018/7th Semester/SWITCHGEARAND PROTECTION.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2019,THIRD SEMESTER,ANALOG ELECTRONIC CIRCUITS,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/MAKE - UP/WINTER-2019/THIRD SEMESTER/ANALOG ELECTRONIC CIRCUITS.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2019,THIRTH SEMESTER,ANALOG ELECTRONICS CIRCUITS,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2019/THIRTH SEMESTER/ANALOG ELECTRONICS CIRCUITS.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2019,EIGHT SEMESTER,COMPUTER APPLICATION IN POWER SYSTEMS,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2019/EIGHT SEMESTER/COMPUTER APPLICATION IN POWER SYSTEMS.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2019,SIXTH SEMESTER,CONTROL SYSTEM ENGINEERING,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2019/SIXTH SEMESTER/CONTROL SYSTEM ENGINEERING.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2019,FOURTH SEMESTER,DIGITAL AND LINEAR ELECTRONICS CIRCUITS,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2019/FOURTH SEMESTER/DIGITAL AND LINEAR ELECTRONICS CIRCUITS.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2019,EIGHT SEMESTER,DIGITAL SIGNAL PROCESSING,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2019/EIGHT SEMESTER/DIGITAL SIGNAL PROCESSING.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2019,EIGHT SEMESTER,EHV SUBSTATION DESIGN AND ERECTION,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2019/EIGHT SEMESTER/EHV SUBSTATION DESIGN AND ERECTION.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2019,SEVENTH SEMESTER,EHVAC AND HVDC TRANSMISSION,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/MAKE - UP/WINTER-2019/SEVENTH SEMESTER/EHVAC AND HVDC TRANSMISSION.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2019,SEVENTH SEMESTER,EHVAC AND HVDC TRANSMISSION,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2019/SEVENTH SEMESTER/EHVAC AND HVDC TRANSMISSION.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2019,SIXTH SEMESTER,ELECTRICAL DRIVES AND THEIR CONTROLS,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2019/SIXTH SEMESTER/ELECTRICAL DRIVES AND THEIR CONTROLS.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2019,THIRD SEMESTER,ELECTRICAL ENGINEERING MATHEMATICS,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/MAKE - UP/WINTER-2019/THIRD SEMESTER/ELECTRICAL ENGINEERING MATHEMATICS.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2019,FOURTH SEMESTER,ELECTRICAL ENGINEERING MATHEMATICS,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2019/FOURTH SEMESTER/ELECTRICAL ENGINEERING MATHEMATICS.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2019,THIRTH SEMESTER,ELECTRICAL ENGINEERING MATHEMATICS,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2019/THIRTH SEMESTER/ELECTRICAL ENGINEERING MATHEMATICS.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2019,EIGHT SEMESTER,ELECTRICAL INSTALLATION DESIGN AND PRACTICES,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2019/EIGHT SEMESTER/ELECTRICAL INSTALLATION DESIGN AND PRACTICES.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2019,FIFTH SEMESTER,ELECTRICAL MACHINE DESIGN,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/MAKE - UP/WINTER-2019/FIFTH SEMESTER/ELECTRICAL MACHINE DESIGN.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2019,FOURTH SEMESTER,ELECTRICAL MACHINE-I ,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2019/FOURTH SEMESTER/ELECTRICAL MACHINE-I .pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2019,FIFTH SEMESTER,ELECTRICAL MACHINES-II,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/MAKE - UP/WINTER-2019/FIFTH SEMESTER/ELECTRICAL MACHINES-II.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2019,FIFTH SEMESTER,ELECTRICAL MACHINES-II,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2019/FIFTH SEMESTER/ELECTRICAL MACHINES-II.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2019,FIFTH SEMESTER,ELECTRICAL MCHINE DESIGN,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2019/FIFTH SEMESTER/ELECTRICAL MCHINE DESIGN.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2019,THIRD SEMESTER,ELECTRICAL MEASUREMENT AND MEASURING INSTRUMENTS,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/MAKE - UP/WINTER-2019/THIRD SEMESTER/ELECTRICAL MEASUREMENT AND MEASURING INSTRUMENTS.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2019,FOURTH SEMESTER,ELECTRICAL MEASUREMENT AND MEASURING INSTRUMENTS,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2019/FOURTH SEMESTER/ELECTRICAL MEASUREMENT AND MEASURING INSTRUMENTS.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2019,THIRTH SEMESTER,ELECTRICAL MEASUREMENT AND MEASURING INSTRUMENTS,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2019/THIRTH SEMESTER/ELECTRICAL MEASUREMENT AND MEASURING INSTRUMENTS.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2019,FIFTH SEMESTER,ELECTRICAL POWER SYSTEM-I,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/MAKE - UP/WINTER-2019/FIFTH SEMESTER/ELECTRICAL POWER SYSTEM-I.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2019,FIFTH SEMESTER,ELECTRICAL POWER SYSTEM-I,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2019/FIFTH SEMESTER/ELECTRICAL POWER SYSTEM-I.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2019,THIRTH SEMESTER,ELECTRONIC DEVIES AND CIRCUITS,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2019/THIRTH SEMESTER/ELECTRONIC DEVIES AND CIRCUITS.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2019,THIRD SEMESTER,ELECTRONICS DEVICES AND CIRCUITS,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/MAKE - UP/WINTER-2019/THIRD SEMESTER/ELECTRONICS DEVICES AND CIRCUITS.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2019,THIRD SEMESTER,ELEMENTS OF ELECTROMEGNATICS,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/MAKE - UP/WINTER-2019/THIRD SEMESTER/ELEMENTS OF ELECTROMEGNATICS.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2019,THIRTH SEMESTER,ELEMENTS OF ELECTROMEGNETICS,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2019/THIRTH SEMESTER/ELEMENTS OF ELECTROMEGNETICS.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2019,FIFTH SEMESTER,ENERGY MANAGEMENT AND AUDIT,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2019/FIFTH SEMESTER/ENERGY MANAGEMENT AND AUDIT.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2019,FIFTH SEMESTER,ENERGY MANAGEMNET AND AUDIT,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/MAKE - UP/WINTER-2019/FIFTH SEMESTER/ENERGY MANAGEMNET AND AUDIT.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2019,THIRD SEMESTER,ENGINEERING MATHEMATICS-III,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/MAKE - UP/WINTER-2019/THIRD SEMESTER/ENGINEERING MATHEMATICS-III.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2019,THIRTH SEMESTER,ENGINEERING MATHEMATICS-III,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2019/THIRTH SEMESTER/ENGINEERING MATHEMATICS-III.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2019,THIRTH SEMESTER,ENGINEERING MECHANICS AND STRENGTH OF MATERIALS,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2019/THIRTH SEMESTER/ENGINEERING MECHANICS AND STRENGTH OF MATERIALS.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2019,EIGHT SEMESTER,FLEXIBLES AC TRANSMISSION IN POWER SYSTEMS,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2019/EIGHT SEMESTER/FLEXIBLES AC TRANSMISSION IN POWER SYSTEMS.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2019,SEVENTH SEMESTER,HIGH VOLTAGE ENGINEERING,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/MAKE - UP/WINTER-2019/SEVENTH SEMESTER/HIGH VOLTAGE ENGINEERING.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2019,SEVENTH SEMESTER,HIGH VOLTAGE ENGINEERING,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2019/SEVENTH SEMESTER/HIGH VOLTAGE ENGINEERING.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2019,SIXTH SEMESTER,INSTRUMENTATION,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2019/SIXTH SEMESTER/INSTRUMENTATION.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2019,THIRTH SEMESTER,INTRODUCTION TO COMPUTER CONCEPTS,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2019/THIRTH SEMESTER/INTRODUCTION TO COMPUTER CONCEPTS.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2019,THIRD SEMESTER,INTRODUTION TO COMPUTER CONCEPT,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/MAKE - UP/WINTER-2019/THIRD SEMESTER/INTRODUTION TO COMPUTER CONCEPT.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2019,FIFTH SEMESTER,MICROPROCESSOR AND INTERFACING,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/MAKE - UP/WINTER-2019/FIFTH SEMESTER/MICROPROCESSOR AND INTERFACING.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2019,FIFTH SEMESTER,MICROPROCESSOR AND INTERFACING,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2019/FIFTH SEMESTER/MICROPROCESSOR AND INTERFACING.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2019,THIRD SEMESTER,NETWORK ANALYSIS,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/MAKE - UP/WINTER-2019/THIRD SEMESTER/NETWORK ANALYSIS.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2019,THIRTH SEMESTER,NETWORK ANALYSIS,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2019/THIRTH SEMESTER/NETWORK ANALYSIS.pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2019,THIRD SEMESTER,NETWORK ANALYSIS.,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/MAKE - UP/WINTER-2019/THIRD SEMESTER/NETWORK ANALYSIS..pdf"
B. E,"ELECTRICAL ENGG. II, III & IV YEAR",WINTER-2019,THIRTH SEMESTER,NETWORK ANALYSIS..,"/B. E/ELECTRICAL ENGG. II, III & IV YEAR/REGULAR/WINTER-2019/THIRTH SEMESTER/NETWORK ANALYSIS...pdf"
